beer_id,username,date,text,look,smell,taste,feel,overall,score
125646,snowmageddon,2015-11-28,  ,4,4.25,4.25,4.5,4.25,4.26
125646,garyloveman,2015-11-28,  ,4.75,4.75,4.75,4.75,4.75,4.75
125646,mirish72,2015-11-28,  ,4.75,4.75,5,4.75,5,4.9
125646,hikeeba,2015-11-28,  ,3.5,3.75,3.5,3.25,3.5,3.54
125646,Mklas,2015-11-27,  ,4.5,4.5,4.25,4.5,4.5,4.4
125646,Apearn87,2015-11-27,  ,5,4.25,4.75,5,4.75,4.67
125646,ContentmentDIPA,2015-11-27,  ,5,4.75,5,5,5,4.94
125646,Csylvia14,2015-11-26,  ,4.75,4.5,4.75,4.75,4.75,4.69
125646,MTKATL,2015-11-26,  ,5,5,5,5,5,5
125646,my_knew_craft,2015-11-26,  ,4,4,4,4,4,4
125646,angrybabboon,2015-11-26,"   Consumed 11/25/15 A: Hazy, as advertised - cloudy and hazy, perhaps a little cleaner than Tree House Green - tangerine-gold color, pours with a medium sized, white head - fades to a wispy cap and leaves a really nice web of lacing S: Bright, hoppy, and juicy - loads of citrus with some bright, ripe, fresh orange juice and flesh - fleshy grapefruit and some citrus zest - ripe peach flesh and juice - tropical fruit juice, with some pineapple, mango, and passion fruit aromas - lightly spicy, floral citrus, citrusy spice, leafy hops - some pine, some mint - this is a juice bomb, but there is some balance from some doughy, lightly sweet malts - a light touch of caramel, too T: Possibly mistaken for fruit juice - so, so fruity and juicy - waves of citrus juice - orange juice, orange flesh - grapefruit juice - citrus zest, with some spicy and floral citrus as well - peach juice - pineapple, mango, and passionfruit - some leafy and herbal notes - touch of pine - medium level of bitterness - lingering oil - malts are fairly light but provide some balance, light sweetness, doughy bread, touch of caramel - alcohol is extremely well-hidden M: Medium body, very smooth, creamy, nicely carbonated, somewhat dry finish O: Hazed and amazed I have nothing but praise for Haze. It's wildly hoppy without actually going over the top. I suppose it could be a bit cleaner overall, but here, the chaos really works. I genuinely like this more than Green. Once again, I find myself impressed. Update (multiple re-tastings) - I pretty much up my score every time I have this. I adore it.  ",4.5,4.5,4.75,4.75,4.75,4.68
125646,tylerk88,2015-11-26,  ,4.5,4.5,4.25,4.25,4.25,4.33
125646,WanderingFool,2015-11-26,  ,4.25,4,4.5,4,4.25,4.27
125646,Nubza,2015-11-25,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,invertalon,2015-11-25,"   I think I may have found a favorite new DIPA. Poured from a can into a glass… Appearance was cloudy and orange in color. Aroma was intense citrus/orange, juicy and delicious. The taste was vivid orange and other citrus fruit. Bitterness was well balanced with the perceived sweetness from the beer. Medium body. The 8% ABV is basically undetectable. I was blown away by this beer… Just amazing.  ",4.5,5,5,4.75,5,4.95
336065,Bruno74200,2018-04-04,"   L - slightly hazy amber, two fingers head S - grapefruit, strawberry jam and butter, toffee T - Follow the smell with some diacetyl. Moderate bitterness M - moderate carbonation, nice mouthfeel O - a good ipa  ",,,,,,4.03
302179,DBosco,2018-05-06,  ,4,4,4,4,4,4
71079,TechTriumph,2013-04-09,  ,,,,,,3.5
71079,ThomasAWilson2,2013-04-07,  ,,,,,,3.75
71079,Hanzo,2013-04-05,  ,,,,,,3.75
71079,teromous,2013-06-18,"   A: Very bright transparency. The body is a medium shade of amber and dark orange. The head is slightly off-white and very thin. Despite the lack of head, there is good lacing. S: Not much scent to the beer. There is a faint hint of citrus hop aroma. T: There is a nice bread crust flavor to the beer. This is followed by an earthy woody flavor and a bit of grapefruit that is very light. I'm not sure if the ""Agave IPA"" thing is more of a gimmick, but it doesn't make any noticeable flavor contribution. It's missing some malt caramel flavor and sweetness that you'd find in an English style IPA, but the hop flavor is good. M: The mouthfeel is very good, with the exception that the beer feels under-carbonated. I wouldn't say that the carbonation lessens the experience of drinking, but it's worth mentioning. The beer is very easy to drink, leaves a slightly bitter presence in the mouth like after eating a slice of multi-grain bread which slows you down just slightly. It's a good drinking experience. O: Overall I wasn't really sure what part the agave had to play in this beer. I felt that it was a pretty good IPA but there were a few points that set me off balance. It's gets the traditional ""wouldn't buy again but would drink again"" response.  ",3.5,3,3.5,3.5,3.5,3.38
71079,Merkinstandard,2013-06-12,"   What I like is that it is unique. It has a hint of tequila, thanks to the agave, but not so much that you'll be taken back to those alcohol-poisoned college nights at Baja Bean. The problem for me is that I read the bottle first. It is not as in-your-face with aroma and flavor as the brewery describes. I am glad that they didn't hide behind overpowering hop bitterness. The finish could be stronger, but the lingering sugars are nice and refreshing. Unlike tequila, it gets better as it warms.  ",3.5,3.25,3.75,3.75,3.5,3.57
140506,mrcraft,2015-08-11,  ,3.75,3.75,4,3.75,3.75,3.85
140506,GRG1313,2015-03-19,  ,3.25,3.5,3.5,3.5,3.5,3.49
140506,NEBeerGirl,2015-01-07,  ,4,4,4,4,4,4
140506,kmanjohnson,2014-10-10,  ,,,,,,3.48
140506,Keananmichael5,2014-10-10,  ,,,,,,3.25
152625,mythaeus,2015-04-21,  ,4.25,4,3.75,4,4,3.92
152625,Evahflow,2015-02-26,  ,3.5,3.75,3.75,3.75,3.75,3.74
152625,Slatetank,2015-02-03,"   I appreciated tenderbranson69 for sharing this with me, growler into a pils glass repeated a couple times. The color is slight golden shade with pale appearance and quickly vanishing white head with visible carbonation in solution and no retetnion or lace. The smell is mildly lactic/lemony with a mild wheat sweetness and slightly tangy sour aspect. The feel is gently sweet with light body and practically no bitterness with slight spice and mostly dry finish with almost no carbonation. The taste makes up for the appearance and feel with good malt up front with slight wheaty sweetness with a low salt flavor if any but subtle tangy taste as it finishes with a mild lemony quality. Overall it is hard to make a small beer taste refreshing and enjoyable as Tired hands has done with this gose -mild wheat not very salty and good session strength without any off flavor or funk to speak of-try it.  ",3.5,3.75,4,3.75,3.75,3.84
152625,ArtZan,2015-01-30,  ,3.75,3.75,3.75,4,3.75,3.78
152625,tenderbranson69,2015-01-26,  ,3.75,3.75,3.75,3.75,3.75,3.75
152625,ShanePB,2015-01-20,  ,4.25,3.25,3.25,4,3.5,3.44
152625,gholmes,2015-01-19,  ,3.75,3.75,4,4,4,3.93
152625,threedaggers,2015-01-17,  ,4.25,4.25,4.25,4.25,4.25,4.25
152625,Jason,2015-01-16,"   A little too muddled, good nose and flavor. Was hoping for a bit more snap. Good drinking.",3,3.75,3.75,3.25,3.5,3.61
152625,BigMike,2015-01-15,  ,4,4.25,4.25,4.25,4.25,4.24
152625,BARFLYB,2015-01-15,  ,4,3.5,3.75,3.5,3.5,3.63
152625,PhineasMcClintock,2015-01-14,   0%,4,3.75,3.75,3.75,3.75,3.77
152625,Yellolab2010,2015-01-13,  ,3.75,3.75,4,4,3.75,3.88
152625,Shandycan,2015-01-11,  ,4,4,4.5,4,4.25,4.25
152625,GreenMind,2015-01-11,  ,3.75,3.75,3.75,4,3.75,3.78
152625,stereosforgeeks,2015-01-11,  ,3.5,3.5,3.5,3.5,3.5,3.5
152625,Rifugium,2015-01-08,"   On tap at the brewery. Orange-yellow pour, cloudy, with a fizzy white head that shrizzled away to nothing within seconds. Light grainy aroma, notes of lemongrass. Taste of grain husks and saltines, lightly tart, flavors of apple and lemon, distant floral spice aspect. Body was on the light side, with low carbonation.  ",3.5,3.25,3.5,3.25,3.5,3.42
152625,qcbrewer,2015-01-06,  ,3.75,3.5,3.75,3.5,3.5,3.62
152625,IPAchris,2015-01-05,  ,4.25,3.75,3.5,3.75,3.75,3.68
152625,random846,2015-01-05,  ,3.5,4.25,3.75,3.75,4,3.91
152625,LoveStout,2015-01-03,  ,3.5,3.5,3.5,3.5,3.5,3.5
152625,acurtis,2015-01-03,  ,3.5,3.25,3.5,3.5,3.5,3.44
71079,KohlbeckM,2013-05-27,  ,,,,,,4
71079,DMax90,2013-05-24,  ,,,,,,3.75
71079,hornsup,2013-05-22,  ,,,,,,4.5
71079,Ysgard,2013-05-21,"   EDIT: I've run into a few old bottles. They age into a nice barleywine, but very sweet. I can see where folks might be getting old bottles. For some reason the distributor was charging more for a local 6er than most national labels. Caused these to sit past their prime. Best on tap still, but a fresh bottle is quite good. One of my personal favorites from a local brewery. A: Clear and golden, light white head that laces but doesn't tend to get overly foamy. S: Citrus, nectar, tropical fruit. Bright is this IPAs stock in trade. Almost like a baby Hopslam. T: Delicious. Malt sweetness isn't really present, instead theres a nectar-like sensation, with solid hop finish, and tropical and citrus flavors dancing around the middle with the nectar flavors. The Agave really plays well with the hops in this guy. It's change a bit, as I understand that some of the american hops were in short supply last year, but it seems they have it nailed back down. M: Light, sometimes almost too light to support. Not a detractor at all, but not noteworthy. I feel like I want to get a touch of toasty/crackery malts to tie back the agave. O: I love this beer when its on, and even when it was adjusting to market hops availability, it was still above average by quite a bit. I love this like my first taste of hopslam, but I can get this super fresh all year round.  ",4.5,4.25,4.25,4.25,4.25,4.27
71079,rvajohn,2013-05-21,  ,,,,,,3
71079,tvl89,2013-05-17,  ,,,,,,4.75
71079,circus_cat,2013-05-14,  ,,,,,,3.5
71079,mdaschaf,2013-05-01,  ,,,,,,3.75
71079,drgonzo2k2,2013-04-25,  ,,,,,,3.5
47658,EaglePledge,2015-06-10,"   Dark with a lovely lingering head, aroma that hints of maple, and a complex flavor with the mixing of coffee, chocolate, and dark flavors. Masterfully done.  ",5,5,5,5,5,5
47658,Larry6767,2015-06-10,"   Passes the test test for great Imperial Stout, yet there are a few others I enjoy more.",5,4.75,4,4.75,4.25,4.37
47658,nnoollaannn,2015-06-09,  ,5,4.5,4.25,4.75,4.5,4.46
47658,kennymct,2015-06-09,  ,4.5,4.25,4.75,4.5,4.75,4.59
47658,VikingBeer,2015-06-08,"   Typical imperial stout appearance: black as oil, with a persistent lacy head and a few faint bubbles of carbonation. Pretty, but plenty of stouts look better than they taste. This, however, is not one of them. The aromas are dominated by a sugary, maple-syrup scent, closely followed by coffee, whiskey, oak, and hints of fruit, with the barest whiff of booze. On the tongue, the beer presents a nicely rich mouthfeel, with just enough carbonation to keep things deliciously drinkable. Flavors roll in with a big hit of sweet coffee and maple syrup up front, closely followed by a wave of whiskey. Heady flavors of buckwheat, bittersweet chocolate, oak, pecans snd hazelnuts and more whiskey roll through, with the sometimes slightly overwhelmingly sweet maple syrup and coffee always reappearing. More subtle flavors appear on the back end of the palate, with blueberries, dried fruit, and even a slight hint of mint-tea and herbal hop notes. On the back of the tongue, loads of spices make an appearance, including cinnamon nutmeg and cloves. Finish is, surprisingly, medium-dry, making up somewhat for the assertive sweetness throughout.  ",4.75,4.5,4.75,4.75,4.5,4.64
47658,Bagman007,2015-06-07,"   The most amazing beer I have ever had, by far! Fantastic! Cannot say enough good things about this.",5,5,5,5,5,5
47658,FalconCount,2015-06-07,   On tap. Flying Saucer Fort Worth.,4.5,5,4.75,5,4.75,4.82
47658,Beerman6686,2015-06-07,  ,5,5,5,5,5,5
47658,dertyed,2015-06-07,  ,4.75,4.75,5,5,5,4.93
47658,luvtotri140,2015-06-07,  ,4.25,4.5,4.25,4.5,4.5,4.39
47658,reebtaerG,2015-06-05,  ,4.5,4.75,5,4.75,4.75,4.84
47658,cck5,2015-06-05,  ,5,5,5,5,5,5
47658,jayluf,2015-06-05,  ,5,5,5,5,4.75,4.95
47658,Boilerup,2015-06-05,  ,4.5,4.75,4.75,4.75,4.75,4.74
47658,richobrien,2015-06-04,  ,4.75,4.75,5,4.5,4.5,4.78
47658,tclipse,2015-06-04,  ,4.25,4.25,4.25,4.25,4.25,4.25
47658,tjmiller718,2015-06-04,  ,4,4.5,5,5,5,4.82
47658,Brdlist,2015-06-04,  ,4.5,4.5,3.75,3.5,3.75,3.95
47658,t2grogan,2015-06-04,  ,5,5,5,5,5,5
47658,bnelson997,2015-06-04,  ,4.75,5,5,5,4.75,4.94
47658,DCLAguy11,2015-06-03,  ,4.25,4.5,4.25,4.25,4.25,4.31
47658,Trio2shine,2015-06-03,  ,4.75,4.75,4.5,4.25,4.25,4.5
47658,voider,2015-06-03,  ,5,5,5,5,5,5
47658,AussieActor,2015-06-03,  ,4.5,4.5,4.5,4.25,4.5,4.48
47658,JTomczak,2015-06-02,  ,4.75,4.5,5,4.5,4.75,4.77
47658,don1481,2015-06-02,"   8th anniversary celebration at Burnhearts! 11oz snifter for $7. Appearance: Pours a dark beautiful stout with a mocha head that disappears immediately. Smell: Coffee, chocolate, maple syrup, and a little bit of the bourbon. If this tastes like it smells... I'm gonna be in heaven. Taste: Oh. My. Goodness. This is AMAZING. Tastes EXACTLY like it smells. I am so loving this! Mouthfeel: slightly sticky, pretty clean overall. Overall: This is so awesome.  ",4.5,4.75,4.75,4.25,4.75,4.69
47658,poopfaced,2015-06-02,  ,5,5,5,5,5,5
47658,aquazr1,2015-06-02,  ,4.5,4.5,4.75,4.5,4.5,4.6
47658,siliconalchemy,2015-06-02,"   The first time I had this - at Founders, during Cellar Raid 2015, on the night Brew Dogs was filming - it was a 5.0; I then had it a month or so later at Warren's Ale House in Wheaton, IL - and it was a 4.0 (maybe it was tap lines, maybe it was age, maybe it was lack of ambiance... who knows?) so we'll go with 4.5  ",4.5,4.5,4.5,4.5,4.5,4.5
47658,grze,2015-06-02,  ,4.5,4.25,4.5,4.25,4.5,4.42
47658,AnthonyMartellotta,2015-06-01,  ,5,5,5,5,5,5
47658,TNeedles,2015-06-01,  ,5,5,5,5,5,5
47658,allstar255,2015-05-31,  ,4.75,4.75,4.75,4.75,4.75,4.75
47658,DanSmith17,2015-05-31,  ,4.75,5,5,4.75,5,4.96
47658,kdown,2015-05-31,  ,4.5,4.5,4.75,4.5,4.5,4.6
47658,yoitsarch,2015-05-30,  ,4.5,4.5,4.5,4.5,4.5,4.5
47658,Pearlstreetbrewingco,2015-05-30,  ,4.5,4.5,4.5,4.5,4.5,4.5
47658,PatB1987,2015-05-30,  ,5,5,5,5,5,5
47658,mre4b,2015-05-30,  ,5,5,5,5,5,5
47658,sherlin,2015-05-29,"   Had the 2015 version on tap at Cambridge Common. An epic, pitch black stout with rich coffee, maple and bourbon aromas. The sweetness of the maple was at first overpowering, but the body and richness of the beer made the maple act as sweet highlights to an already exceptional aged breakfast stout.  ",5,5,4.5,5,4.75,4.75
47658,MilkWasABadChoice,2015-05-29,  ,5,5,5,5,5,5
47658,N1Nkasi,2015-05-29,  ,5,4.75,4.75,4.75,4.75,4.77
47658,davistabuff,2015-05-29,  ,4.25,4.25,4,4.5,4.25,4.18
47658,SGerrard,2015-05-29,  ,5,5,5,5,5,5
47658,SteveOOO,2015-05-26,  ,5,5,5,4.75,4.75,4.93
47658,Nunya,2015-05-26,  ,5,4.5,4.75,4.75,4.75,4.71
47658,McUbermensch,2015-05-25,  ,4.25,4.75,4,3.75,4,4.17
47658,Jones153,2015-05-25,  ,5,5,4,4,4.5,4.4
47658,ThirstyHungryLife,2015-05-24,  ,4.75,4.75,5,4.75,4.75,4.85
47658,JC333,2015-05-24,  ,4.75,4.5,5,4.75,4.75,4.79
47658,core42,2015-05-24,  ,4.5,4.75,4.75,4.25,4.75,4.69
47658,Boomer_Briggs,2015-05-24,  ,4.75,4.75,4.5,4.5,4.75,4.63
247389,ilikebeer03,2016-10-09,   Ode has a touch of orangey twang to it. Bready. Taste is is bready malt with a Touch of citrusy zest. Excellent beer. Very impressed.,3,3.5,4,4,4,3.82
247389,Premo88,2016-10-08,"   0% 12 oz. bottle poured into pilsener (Nov. 29, 2016 best before date) L: pale light yellow, SRM 2-3, 1-inch head of fluffy white foam off very hard pour that sticks like crazy; lots of activity in glass keeps a constant skin of white foam and 1/4-inch thick ring that is lacing some; beer is clear with just a hint of mistiness; beautiful S: sour grain, lemons, cilantro, green grass ... almost a gose-like salty/sour aroma but sweetened just a bit by some cracker malt T: lemon-lime hop kick over some sweeter light malt flavor ... it's not bready but it tastes like it will be over time as the malt takes over the hops ... the hops are still bright despite being about 2 months old; aftertaste is earthy, lemon peel; some grain flavor, but the green hop bite softened by the sweeter malt is the main show F: decent weight for a pils, though still light and relatively crisp O: as good as Real Ale's Hans Pils and very similar: the hop flavor is ""green"" with lemon, lime, grass and cilantro all coming to mind; there's just enough malt sweetness to keep it from tasting either too bitter or too earthy; I'd love to try this side-by-side with Hans Pils just for fun; this one maintains a solid record for Brewer's Cut beers ... every one of them I've tried have been worth the time and effort  ",4.75,4,4,3.75,4,4.02
247389,kjkinsey,2016-10-08,  ,4,4,4,4,4,4
247389,cdwil,2016-10-04,  ,3.75,4,4.25,4,4,4.09
247389,Jame515,2016-09-25,  ,3.75,3.75,4,3.75,3.75,3.85
247389,Gagnonsux,2016-09-17,  ,4.25,4,4.25,4.25,4.25,4.19
247389,MaddDogg84,2016-09-08,  ,4.5,4.5,4.5,4.5,4.5,4.5
247389,BKotch,2016-09-03,  ,4.25,4,4,4.25,4,4.04
78043,Beernoobie,2016-09-24,  ,4,4.25,4.5,4.5,4.5,4.41
78043,WynnO,2016-05-04,  ,4,3.75,3,3,3.25,3.29
78043,WesM63,2016-03-20,  ,3.5,3.75,3.5,3.5,3.75,3.61
78043,chupachups01,2016-03-02,"   Look - thin white head. clear golden yello Smell - dominant fruit flavors (mango and passionfruit are definitely there) Taste - tartness from the fruits dominating the pale ale Feel - clean, light bodied Overall - a very drinkable beer, not to it's style (pale ale) but would definitely have it on a summer day  ",3.5,4,3.75,3.5,4,3.82
78043,BcOneSeven,2016-02-06,  ,3,3,4,3.5,3.25,3.5
78043,ivehadthatbrew,2016-02-01,"   L: Pours a light amber merky color with a fluffy white head. Not looks like a pretty balanced IPA with some malts too it, just how I like IPA's. Not what I expect from a Pale Ale. S: Tropical citrus notes. Some lightly toasted caramel smells. Pretty intoxicating. That may be from the high abv for this Pale Ale. T: There are some serious tropical notes that smack yiu in the face. I can definitely get citrus mango and passion fruit in there (as advertised from the bottle). There's malts thst follow all the way to the bitter ending, balancing it out and helping to put that big bitterness. F: Light bodied throughout with a pretty dry finish. It's enticing due to how light bodied this is when there's so much flavor. It's also a put off that it's a 15 dollar bottle. =/ Repeat? Probably not, it doesn't carry that wow factor thst makes me want to repeat a 15 dollar brew.  ",2.75,4,4.25,3.75,3.75,3.95
78043,matpoi,2015-11-29,  ,2.5,3.75,3.75,3,3.75,3.6
78043,groleau,2015-11-28,  ,3.5,4,3.75,3.5,3.75,3.77
78043,NWatters,2015-11-17,  ,4.5,4.75,4.75,4.25,4.5,4.64
78043,AlexRea,2015-11-02,  ,4.5,4.5,4,4,4.25,4.2
78043,TrackcoachLVPA,2015-08-19,"   Great smell from the fruit, didn't strike me as an pale ale. Don't taste the fruit. Reddish tint to it",4.5,4.5,3.75,3.75,4,4.03
78043,22Blue,2015-08-08,  ,3.75,4,3.75,3.75,3.75,3.81
78043,sheenisgod,2015-07-05,  ,3.75,3.75,4,4,3.75,3.88
78043,brennan813,2015-06-26,  ,3.5,3.5,3,3.75,3.25,3.28
78043,Eziel,2015-06-09,  ,4,4,4,4,4,4
78043,fmccormi,2015-05-16,  ,4.5,4.75,4,3.75,4.25,4.24
78043,delgotit99,2015-05-05,  ,4.25,4.25,4.25,4.25,4.25,4.25
78043,swanfungus,2015-05-04,  ,4,3.5,3.75,3.5,3.75,3.68
78043,Evanheusinkveld,2015-05-03,  ,4.25,4.75,4.75,4.25,4.5,4.62
78043,johnchainsaw,2015-04-15,  ,4,3.75,4,3.5,3.75,3.84
78043,Glebulon,2015-04-06,  ,4,3.75,3.75,3.75,3.5,3.72
78043,uturn,2015-03-17,  ,3.75,4,3.75,4,3.75,3.84
78043,Phigg1102,2015-02-17,  ,4.25,4.5,4.5,4.25,4.5,4.46
78043,BobbyDigitali,2015-02-17,  ,4.75,4.25,4.5,4,4.25,4.36
78043,datpingao,2015-02-13,  ,4,4,4,4,4,4
78043,shoegueuze,2015-02-13,  ,4,4,4,4,4,4
78043,Lucoli,2015-02-07,  ,4.25,4.75,4,3.75,4,4.17
78043,poster83nutbag,2015-01-27,  ,4,4,4.25,4,4,4.1
78043,pafox,2014-12-30,  ,4,3,3.5,4,4,3.56
78043,tykechandler,2014-12-17,  ,4,4,4,4,4,4
78043,olradetbalder,2014-11-25,  ,,,,,,4
78043,gaborcsupity,2014-11-17,  ,,,,,,3.75
78043,Roze,2014-10-30,  ,,,,,,3
78043,spycow,2014-10-26,  ,,,,,,3.5
78043,ncelauro,2014-10-25,  ,,,,,,3.84
78043,Nage37,2014-10-11,  ,,,,,,4.25
78043,t2grogan,2014-10-05,  ,,,,,,3.5
71079,GFish,2013-03-16,  ,,,,,,4
71079,Crookdrain,2013-03-09,  ,,,,,,3.5
71079,avisong,2013-02-22,  ,,,,,,3.75
71079,flyersfan900,2013-02-11,  ,,,,,,3.75
71079,VTWicked,2013-02-10,  ,,,,,,3.75
71079,MDDMD,2012-12-08,"   A-golden amber color with a decent white head and some lacing S-citrus, pine, light floral and malt T-citrus, pine, light malt, floral, decent bitter finish F-medium body with moderate carbonation O-a solid IPA with decent flavor but would prefer al title more hop presence  ",4,3.5,4,3.5,3.5,3.73
71079,docmoran16,2012-10-23,  ,,,,,,4.25
71079,ncaudle,2012-10-13,  ,,,,,,3.75
302179,jlindros,2017-11-08,"   This looks like a fun beer, from what also looks like it could be a great brewery. Pours a huge fizzy bubbly 2+ finger head that fades at a med pace, a bit of sticky lacing, a mostly clear slight chill hazed and very slight sediment laden bright almost neon yellow color. Nose nice toasted grainy malt, raw mashed toasted almost bread dough like malt, cereal grain, etc, then some yeast characters, mild esters, fruity notes, a touch of lemon, lemon like cake batter perhaps, perhaps a touch of peppery phenols in the background, a mild minerality as well, and some mild grassy hops. taste brings much stronger flavors starting with grassy herbal hops, a bit of spicy almost chewy bite with a fair to stronger bitterness, back into grainy doughy malt, crackery toasted cracked wheat bread dough, a lot of different descriptors to really just say cereal grainy malt. Mild perfumey peppery phenols in the background, and some fruity esters just hint that they are there as they seem to be mostly drowned out by the malts and hops, again a tinge of lemon cake batter, and faint minerality. Finish is drier, a fair spicy grass hop coming though, more grainy cereal malt also lingering. Mouth is med bod, effervescent carbonation. Overall a nice solid Belgian pale, almost a bit too aggressive in the hops but it plays out well, malts were great, yeast was nice but I wish was also a bit more proliferant, otherwise a well done beer.  ",4.25,4.25,4.25,4.25,4.25,4.25
302179,trevorpost,2017-09-10,  ,4.25,4.25,4.5,4.25,4.25,4.35
59447,Fettpopps,2014-03-16,  ,,,,,,2
59447,mentor,2011-10-15,"   A bottle left over after GABF judging and given to me as a reward for my volunteer efforts. Pours a two finger dark brown head over a pitch liquid. Smells cocoa nib, fine coffee vanilla, and butterscotch. Mild hop grassiness. Tastes like the rich milk chocolate filling you find in the middle of a quality dark chocolate. Strong hazelnut, gentle coffee and vanilla with a finish that's drying and of high-end hot cocoa powder. Acidic finish with strong fine drying carbonation. Mild esters and clean hop bittter. Not much beer character, but interesting use of chocolate.  ",,,,,,3.53
125646,bendearth,2015-11-24,   0%,4.5,4.5,4.75,4.25,4.5,4.58
125646,Vicirus,2015-11-24,  ,4.75,4.5,4.5,4.75,4.5,4.54
125646,kevindp9,2015-11-24,  ,4.5,4.75,4.75,4.75,4.75,4.74
125646,alamode,2015-11-23,  ,4.5,4.5,4.5,4.25,4.5,4.48
125646,Hastur23,2015-11-23,  ,4.5,4.25,4.5,4.5,4.5,4.44
125646,Swettenham_Shire,2015-11-21,  ,4.25,5,4.25,4.5,4.5,4.51
125646,twelveone,2015-11-21,  ,5,4.75,4.75,4.75,4.75,4.77
125646,Zekenyce,2015-11-21,  ,4.5,4.5,4.5,4.5,4.5,4.5
125646,JohnofUpton,2015-11-20,  ,4.25,4.5,4.5,4.5,4.25,4.44
125646,BWCampbell,2015-11-19,  ,4.25,4.5,4.25,4.25,4.25,4.31
125646,Khanman,2015-11-18,   0%,4.75,4.75,4.5,4.5,4.5,4.58
125646,mloichin,2015-11-18,  ,5,5,5,5,5,5
125646,DeadWalkerAir,2015-11-18,  ,4.25,4.25,4.5,4.5,4.25,4.38
125646,injectr,2015-11-16,  ,4.75,4.75,5,4.5,4.75,4.83
125646,Robdiesel21,2015-11-16,  ,4.5,4.25,4.5,4.25,4.5,4.42
125646,fjoe,2015-11-16,  ,5,5,4.5,4.5,4.75,4.7
125646,grahuba,2015-11-15,  ,4.25,4.25,4.5,4.25,4.5,4.4
125646,Jamato14,2015-11-15,  ,4.75,4.5,4.5,4.5,4.5,4.52
125646,Remdawg23,2015-11-15,  ,4.25,4.5,4.5,4.25,4.5,4.46
125646,Rifugium,2015-11-15,  ,4.25,4,4,4,4,4.02
125646,Stevem68,2015-11-14,"   Pours a glowing hazy pale orange color. Has an intense tropical fruit aroma. Has notes of citrus an resin. Flavor is bright, citrusy, papaya. Has a slightly bitter and crisp finish. Leaves a really nice aftertaste. Overall this is delicious!  ",4.5,4.75,4.5,4.25,4.5,4.54
125646,-NESTO-,2015-11-14,  ,4.5,4.5,4.5,4.5,4.75,4.55
125646,LosMythos,2015-11-13,   DANK.... Unlike Julius this one has a better balance of bitterness. True TreeHouse IPA. Haze is IMO there best offering to date.,4.75,5,5,5,4.75,4.94
125646,NWSREM,2015-11-13,  ,4.75,4.25,4.25,4.75,4.5,4.38
125646,PapayaKings,2015-11-12,   The best,5,5,5,5,5,5
240535,hoppyhoppy,2017-07-25,  ,2.75,2.5,3,3,3,2.87
240535,atrocity,2016-07-25,  ,3.75,3.75,3.75,3.75,3.75,3.75
240535,Boone757,2016-07-15,  ,4,3.75,3.75,3.75,3.75,3.77
227065,Chuckdiesel24,2018-08-16,  ,4.25,4.5,3,4,3.5,3.64
227065,peterpunk15,2018-08-10,  ,4.25,4.25,4.25,4.25,4.25,4.25
227065,PrestigeWorldwide,2018-08-05,  ,4.25,4.25,4,4.25,4.25,4.15
227065,JamesLeung,2018-07-31,  ,4.75,4.75,4.75,4.75,4.75,4.75
227065,Jcarriglio,2018-06-23,  ,4.5,4.25,5,4.5,4.5,4.64
227065,Hayley_86,2018-06-10,  ,4.25,4.25,4.25,4.25,4.25,4.25
227065,Gambyt20,2018-05-21,  ,4.5,4.25,4.25,4.25,4.25,4.27
227065,jgunther71,2018-05-21,  ,4.25,4.25,4.25,4.25,4.25,4.25
227065,Ciocanelu,2018-05-21,"   Sample at Mikkeller Beer Celebration Copenhagen 2018, Yellow Session. Dark brown color. Aroma is sweet and malty with cake batter and icing. Taste has sweet malt with cake, chocolate and bitter cacao notes.  ",4.5,4.5,4.5,4.5,4.5,4.5
227065,Futbolmanby,2018-05-01,  ,4.25,4.5,4.25,4,4.25,4.29
227065,lr300,2018-04-16,  ,4.5,4.25,4.5,4.25,4.25,4.37
227065,MJSFS,2018-04-14,  ,4.5,5,4.5,4.75,4.75,4.7
227065,Tukiluka,2018-04-08,  ,4.5,4.5,4.5,4.75,4.5,4.53
227065,Draught2012,2018-04-07,  ,4.5,4.75,4.75,4.5,4.75,4.71
227065,schinebd,2018-04-07,  ,4.25,4.5,4.5,4.25,4.5,4.46
227065,RealDeal,2018-04-06,  ,4.75,4.75,4.5,4.75,4.75,4.65
227065,CCBeerAlert,2018-04-03,  ,4.5,4.5,4.5,4.5,4.5,4.5
227065,Kurmaraja,2018-04-01,  ,4.5,4.5,4.5,4.5,4.5,4.5
227065,Dizzy242,2018-03-19,  ,4.5,4.25,4.5,4.25,4.5,4.42
227065,wshinevar,2018-03-18,  ,4.75,4.75,4.75,4.75,4.75,4.75
